@relation SieveQ1_Prediction
@attribute REt real 
@attribute REt-1 real 
@attribute REt-2 real 
@attribute REt-3 real 
@attribute REt-4 real 
@attribute REt-5 real 
@attribute Qt real 
@attribute Qt-1 real
@attribute Qt-2 real 
@attribute Qt+1 real
@data
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,23.79
0,0,0,0,0,0,23.79,24.3,24.3,23.79
0,0,0,0,0,0,23.79,23.79,24.3,24.3
0,0,0,0,0,0,24.3,23.79,23.79,24.3
0,0,0,0,0,0,24.3,24.3,23.79,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0,0,0,24.3,24.3,24.3,23.79
0,0,0,0,0,0,23.79,24.3,24.3,23.79
0,0,0,0,0,0,23.79,23.79,24.3,23.79
0,0,0,0,0,0,23.79,23.79,23.79,23.29
0,0,0,0,0,0,23.29,23.79,23.79,22.78
0,0,0,0,0,0,22.78,23.29,23.79,22.78
0,0,0,0,0,0,22.78,22.78,23.29,22.28
0,0,0,0,0,0,22.28,22.78,22.78,22.28
0,0,0,0,0,0,22.28,22.28,22.78,21.77
0,0,0,0,0,0,21.77,22.28,22.28,21.77
0,0,0,0,0,0,21.77,21.77,22.28,21.77
0,0,0,0,0,0,21.77,21.77,21.77,21.77
0,0,0,0,0,0,21.77,21.77,21.77,21.27
0,0,0,0,0,0,21.27,21.77,21.77,21.27
0,0,0,0,0,0,21.27,21.27,21.77,21.27
0,0,0,0,0,0,21.27,21.27,21.27,21.27
0,0,0,0,0,0,21.27,21.27,21.27,20.76
0,0,0,0,0,0,20.76,21.27,21.27,20.26
0,0,0,0,0,0,20.26,20.76,21.27,20.26
0,0,0,0,0,0,20.26,20.26,20.76,20.26
0,0,0,0,0,0,20.26,20.26,20.26,20.26
0,0,0,0,0,0,20.26,20.26,20.26,20.26
0,0,0,0,0,0,20.26,20.26,20.26,19.75
0,0,0,0,0,0,19.75,20.26,20.26,18.74
0,0,0,0,0,0,18.74,19.75,20.26,18.74
0,0,0,0,0,0,18.74,18.74,19.75,18.74
0,0,0,0,0,0,18.74,18.74,18.74,18.74
0,0,0,0,0,0,18.74,18.74,18.74,19.25
0,0,0,0,0,0,19.25,18.74,18.74,19.25
0,0,0,0,0,0,19.25,19.25,18.74,19.25
0,0,0,0,0,0,19.25,19.25,19.25,19.25
0,0,0,0,0,0,19.25,19.25,19.25,19.25
0,0,0,0,0,0,19.25,19.25,19.25,18.74
0,0,0,0,0,0,18.74,19.25,19.25,18.74
0,0,0,0,0,0,18.74,18.74,19.25,18.74
0,0,0,0,0,0,18.74,18.74,18.74,18.74
0,0,0,0,0,0,18.74,18.74,18.74,18.74
0,0,0,0,0,0,18.74,18.74,18.74,18.74
0,0,0,0,0,0,18.74,18.74,18.74,18.24
0,0,0,0,0,0,18.24,18.74,18.74,18.24
0,0,0,0,0,0,18.24,18.24,18.74,18.24
0,0,0,0,0,0,18.24,18.24,18.24,18.24
0,0,0,0,0,0,18.24,18.24,18.24,17.73
0,0,0,0,0,0,17.73,18.24,18.24,17.73
0,0,0,0,0,0,17.73,17.73,18.24,17.73
0,0,0,0,0,0,17.73,17.73,17.73,17.23
0,0,0,0,0,0,17.23,17.73,17.73,17.23
0,0,0,0,0,0,17.23,17.23,17.73,17.23
0,0,0,0,0,0,17.23,17.23,17.23,16.72
0.0309,0,0,0,0,0,16.72,17.23,17.23,16.72
0,0.0309,0,0,0,0,16.72,16.72,17.23,16.22
0,0,0.0309,0,0,0,16.22,16.72,16.72,16.22
0,0,0,0.0309,0,0,16.22,16.22,16.72,16.22
0,0,0,0,0.0309,0,16.22,16.22,16.22,15.71
0,0,0,0,0,0.0309,15.71,16.22,16.22,15.71
0,0,0,0,0,0,15.71,15.71,16.22,15.71
0,0,0,0,0,0,15.71,15.71,15.71,15.71
0,0,0,0,0,0,15.71,15.71,15.71,15.71
0,0,0,0,0,0,15.71,15.71,15.71,15.71
0,0,0,0,0,0,15.71,15.71,15.71,15.71
0,0,0,0,0,0,15.71,15.71,15.71,15.2
0,0,0,0,0,0,15.2,15.71,15.71,15.2
0,0,0,0,0,0,15.2,15.2,15.71,15.2
0,0,0,0,0,0,15.2,15.2,15.2,15.2
0,0,0,0,0,0,15.2,15.2,15.2,15.2
0,0,0,0,0,0,15.2,15.2,15.2,15.2
0,0,0,0,0,0,15.2,15.2,15.2,14.7
0,0,0,0,0,0,14.7,15.2,15.2,14.7
0,0,0,0,0,0,14.7,14.7,15.2,14.7
0,0,0,0,0,0,14.7,14.7,14.7,14.34
0,0,0,0,0,0,14.34,14.7,14.7,14.34
0.0495,0,0,0,0,0,14.34,14.34,14.7,13.98
0,0.0495,0,0,0,0,13.98,14.34,14.34,13.98
0,0,0.0495,0,0,0,13.98,13.98,14.34,13.98
0,0,0,0.0495,0,0,13.98,13.98,13.98,13.98
0,0,0,0,0.0495,0,13.98,13.98,13.98,13.98
0,0,0,0,0,0.0495,13.98,13.98,13.98,13.98
0,0,0,0,0,0,13.98,13.98,13.98,13.62
0,0,0,0,0,0,13.62,13.98,13.98,13.98
0,0,0,0,0,0,13.98,13.62,13.98,13.98
0,0,0,0,0,0,13.98,13.98,13.62,13.98
0,0,0,0,0,0,13.98,13.98,13.98,13.98
0,0,0,0,0,0,13.98,13.98,13.98,13.98
0,0,0,0,0,0,13.98,13.98,13.98,13.98
0,0,0,0,0,0,13.98,13.98,13.98,14.34
0.0089,0,0,0,0,0,14.34,13.98,13.98,14.34
0.0078,0.0089,0,0,0,0,14.34,14.34,13.98,14.34
0,0.0078,0.0089,0,0,0,14.34,14.34,14.34,14.34
0,0,0.0078,0.0089,0,0,14.34,14.34,14.34,14.34
0,0,0,0.0078,0.0089,0,14.34,14.34,14.34,14.34
0,0,0,0,0.0078,0.0089,14.34,14.34,14.34,14.7
0.0082,0,0,0,0,0.0078,14.7,14.34,14.34,14.7
0.059,0.0082,0,0,0,0,14.7,14.7,14.34,15.2
0.1776,0.059,0.0082,0,0,0,15.2,14.7,14.7,15.2
0.1762,0.1776,0.059,0.0082,0,0,15.2,15.2,14.7,15.2
0.207,0.1762,0.1776,0.059,0.0082,0,15.2,15.2,15.2,15.71
0.262,0.207,0.1762,0.1776,0.059,0.0082,15.71,15.2,15.2,15.71
0.2612,0.262,0.207,0.1762,0.1776,0.059,15.71,15.71,15.2,16.22
0.2321,0.2612,0.262,0.207,0.1762,0.1776,16.22,15.71,15.71,16.22
0.2038,0.2321,0.2612,0.262,0.207,0.1762,16.22,16.22,15.71,16.22
0.0563,0.2038,0.2321,0.2612,0.262,0.207,16.22,16.22,16.22,16.22
0.0194,0.0563,0.2038,0.2321,0.2612,0.262,16.22,16.22,16.22,16.22
0,0.0194,0.0563,0.2038,0.2321,0.2612,16.22,16.22,16.22,16.22
0,0,0.0194,0.0563,0.2038,0.2321,16.22,16.22,16.22,16.22
0,0,0,0.0194,0.0563,0.2038,16.22,16.22,16.22,16.22
0,0,0,0,0.0194,0.0563,16.22,16.22,16.22,16.22
0,0,0,0,0,0.0194,16.22,16.22,16.22,16.22
0,0,0,0,0,0,16.22,16.22,16.22,16.22
0,0,0,0,0,0,16.22,16.22,16.22,16.22
0,0,0,0,0,0,16.22,16.22,16.22,16.22
0,0,0,0,0,0,16.22,16.22,16.22,16.22
0,0,0,0,0,0,16.22,16.22,16.22,15.71
0,0,0,0,0,0,15.71,16.22,16.22,15.71
0,0,0,0,0,0,15.71,15.71,16.22,15.71
0,0,0,0,0,0,15.71,15.71,15.71,15.2
0.01,0,0,0,0,0,15.2,15.71,15.71,15.2
0.0873,0.01,0,0,0,0,15.2,15.2,15.71,15.2
0.0137,0.0873,0.01,0,0,0,15.2,15.2,15.2,15.2
0.0102,0.0137,0.0873,0.01,0,0,15.2,15.2,15.2,15.2
0.0274,0.0102,0.0137,0.0873,0.01,0,15.2,15.2,15.2,14.7
0,0.0274,0.0102,0.0137,0.0873,0.01,14.7,15.2,15.2,14.7
0,0,0.0274,0.0102,0.0137,0.0873,14.7,14.7,15.2,14.7
0,0,0,0.0274,0.0102,0.0137,14.7,14.7,14.7,14.7
0,0,0,0,0.0274,0.0102,14.7,14.7,14.7,14.34
0,0,0,0,0,0.0274,14.34,14.7,14.7,14.34
0,0,0,0,0,0,14.34,14.34,14.7,14.34
0,0,0,0,0,0,14.34,14.34,14.34,14.34
0,0,0,0,0,0,14.34,14.34,14.34,14.34
0,0,0,0,0,0,14.34,14.34,14.34,14.34
0,0,0,0,0,0,14.34,14.34,14.34,14.34
0,0,0,0,0,0,14.34,14.34,14.34,13.98
0,0,0,0,0,0,13.98,14.34,14.34,13.98
0,0,0,0,0,0,13.98,13.98,14.34,13.98
0,0,0,0,0,0,13.98,13.98,13.98,13.98
0,0,0,0,0,0,13.98,13.98,13.98,13.98
0,0,0,0,0,0,13.98,13.98,13.98,13.98
0,0,0,0,0,0,13.98,13.98,13.98,13.62
0,0,0,0,0,0,13.62,13.98,13.98,13.62
0,0,0,0,0,0,13.62,13.62,13.98,13.62
0,0,0,0,0,0,13.62,13.62,13.62,13.62
0,0,0,0,0,0,13.62,13.62,13.62,13.62
0,0,0,0,0,0,13.62,13.62,13.62,13.62
0,0,0,0,0,0,13.62,13.62,13.62,13.62
0,0,0,0,0,0,13.62,13.62,13.62,13.26
0,0,0,0,0,0,13.26,13.62,13.62,13.26
0,0,0,0,0,0,13.26,13.26,13.62,13.26
0,0,0,0,0,0,13.26,13.26,13.26,13.26
0,0,0,0,0,0,13.26,13.26,13.26,13.26
0,0,0,0,0,0,13.26,13.26,13.26,12.9
0,0,0,0,0,0,12.9,13.26,13.26,12.9
0,0,0,0,0,0,12.9,12.9,13.26,12.9
0,0,0,0,0,0,12.9,12.9,12.9,12.9
0,0,0,0,0,0,12.9,12.9,12.9,12.54
0,0,0,0,0,0,12.54,12.9,12.9,12.54
0,0,0,0,0,0,12.54,12.54,12.9,12.54
0,0,0,0,0,0,12.54,12.54,12.54,12.54
0,0,0,0,0,0,12.54,12.54,12.54,12.54
0,0,0,0,0,0,12.54,12.54,12.54,12.54
0,0,0,0,0,0,12.54,12.54,12.54,12.54
0,0,0,0,0,0,12.54,12.54,12.54,12.54
0,0,0,0,0,0,12.54,12.54,12.54,12.18
0,0,0,0,0,0,12.18,12.54,12.54,12.18
0,0,0,0,0,0,12.18,12.18,12.54,12.18
0,0,0,0,0,0,12.18,12.18,12.18,12.18
0,0,0,0,0,0,12.18,12.18,12.18,12.18
0,0,0,0,0,0,12.18,12.18,12.18,11.82
0,0,0,0,0,0,11.82,12.18,12.18,11.82
0,0,0,0,0,0,11.82,11.82,12.18,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.82
0,0,0,0,0,0,11.82,11.82,11.82,12.18
0,0,0,0,0,0,12.18,11.82,11.82,12.18
0,0,0,0,0,0,12.18,12.18,11.82,11.82
0,0,0,0,0,0,11.82,12.18,12.18,11.82
0,0,0,0,0,0,11.82,11.82,12.18,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.82
0,0,0,0,0,0,11.82,11.82,11.82,12.18
0,0,0,0,0,0,12.18,11.82,11.82,12.18
0,0,0,0,0,0,12.18,12.18,11.82,12.18
0,0,0,0,0,0,12.18,12.18,12.18,12.18
0.0246,0,0,0,0,0,12.18,12.18,12.18,11.82
0,0.0246,0,0,0,0,11.82,12.18,12.18,11.46
0,0,0.0246,0,0,0,11.46,11.82,12.18,11.46
0,0,0,0.0246,0,0,11.46,11.46,11.82,11.46
0,0,0,0,0.0246,0,11.46,11.46,11.46,11.82
0,0,0,0,0,0.0246,11.82,11.46,11.46,11.82
0,0,0,0,0,0,11.82,11.82,11.46,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.1
0,0,0,0,0,0,11.1,11.82,11.82,11.1
0,0,0,0,0,0,11.1,11.1,11.82,10.74
0,0,0,0,0,0,10.74,11.1,11.1,11.1
0,0,0,0,0,0,11.1,10.74,11.1,11.1
0,0,0,0,0,0,11.1,11.1,10.74,10.74
0,0,0,0,0,0,10.74,11.1,11.1,10.74
0,0,0,0,0,0,10.74,10.74,11.1,10.74
0,0,0,0,0,0,10.74,10.74,10.74,10.74
0,0,0,0,0,0,10.74,10.74,10.74,10.74
0,0,0,0,0,0,10.74,10.74,10.74,10.74
0,0,0,0,0,0,10.74,10.74,10.74,10.74
0,0,0,0,0,0,10.74,10.74,10.74,11.1
0,0,0,0,0,0,11.1,10.74,10.74,11.1
0,0,0,0,0,0,11.1,11.1,10.74,11.1
0,0,0,0,0,0,11.1,11.1,11.1,11.1
0,0,0,0,0,0,11.1,11.1,11.1,11.46
0,0,0,0,0,0,11.46,11.1,11.1,11.46
0,0,0,0,0,0,11.46,11.46,11.1,11.46
0,0,0,0,0,0,11.46,11.46,11.46,11.46
0,0,0,0,0,0,11.46,11.46,11.46,11.46
0,0,0,0,0,0,11.46,11.46,11.46,11.46
0,0,0,0,0,0,11.46,11.46,11.46,11.46
0,0,0,0,0,0,11.46,11.46,11.46,11.46
0,0,0,0,0,0,11.46,11.46,11.46,11.46
0,0,0,0,0,0,11.46,11.46,11.46,11.46
0,0,0,0,0,0,11.46,11.46,11.46,11.46
0.0071,0,0,0,0,0,11.46,11.46,11.46,11.1
0.0268,0.0071,0,0,0,0,11.1,11.46,11.46,11.46
0.0164,0.0268,0.0071,0,0,0,11.46,11.1,11.46,11.46
0,0.0164,0.0268,0.0071,0,0,11.46,11.46,11.1,11.46
0,0,0.0164,0.0268,0.0071,0,11.46,11.46,11.46,11.46
0,0,0,0.0164,0.0268,0.0071,11.46,11.46,11.46,11.46
0,0,0,0,0.0164,0.0268,11.46,11.46,11.46,11.46
0.0028,0,0,0,0,0.0164,11.46,11.46,11.46,11.1
0.0019,0.0028,0,0,0,0,11.1,11.46,11.46,11.1
0.0211,0.0019,0.0028,0,0,0,11.1,11.1,11.46,11.1
0.0004,0.0211,0.0019,0.0028,0,0,11.1,11.1,11.1,11.1
0,0.0004,0.0211,0.0019,0.0028,0,11.1,11.1,11.1,11.1
0,0,0.0004,0.0211,0.0019,0.0028,11.1,11.1,11.1,11.1
0,0,0,0.0004,0.0211,0.0019,11.1,11.1,11.1,11.1
0,0,0,0,0.0004,0.0211,11.1,11.1,11.1,11.1
0,0,0,0,0,0.0004,11.1,11.1,11.1,11.1
0,0,0,0,0,0,11.1,11.1,11.1,11.1
0,0,0,0,0,0,11.1,11.1,11.1,11.46
0,0,0,0,0,0,11.46,11.1,11.1,11.46
0.0938,0,0,0,0,0,11.46,11.46,11.1,11.82
0.0662,0.0938,0,0,0,0,11.82,11.46,11.46,12.18
0.1981,0.0662,0.0938,0,0,0,12.18,11.82,11.46,12.18
0.1891,0.1981,0.0662,0.0938,0,0,12.18,12.18,11.82,12.18
0.0993,0.1891,0.1981,0.0662,0.0938,0,12.18,12.18,12.18,12.18
0.0892,0.0993,0.1891,0.1981,0.0662,0.0938,12.18,12.18,12.18,12.18
0.0491,0.0892,0.0993,0.1891,0.1981,0.0662,12.18,12.18,12.18,12.18
0.0489,0.0491,0.0892,0.0993,0.1891,0.1981,12.18,12.18,12.18,12.18
0.0187,0.0489,0.0491,0.0892,0.0993,0.1891,12.18,12.18,12.18,12.18
0.0284,0.0187,0.0489,0.0491,0.0892,0.0993,12.18,12.18,12.18,12.18
0,0.0284,0.0187,0.0489,0.0491,0.0892,12.18,12.18,12.18,12.18
0,0,0.0284,0.0187,0.0489,0.0491,12.18,12.18,12.18,12.18
0,0,0,0.0284,0.0187,0.0489,12.18,12.18,12.18,12.18
0,0,0,0,0.0284,0.0187,12.18,12.18,12.18,12.18
0,0,0,0,0,0.0284,12.18,12.18,12.18,11.82
0,0,0,0,0,0,11.82,12.18,12.18,11.82
0,0,0,0,0,0,11.82,11.82,12.18,11.82
0,0,0,0,0,0,11.82,11.82,11.82,11.82
0.0058,0,0,0,0,0,11.82,11.82,11.82,12.18
0.0056,0.0058,0,0,0,0,12.18,11.82,11.82,12.18
0.0556,0.0056,0.0058,0,0,0,12.18,12.18,11.82,12.18
0.0958,0.0556,0.0056,0.0058,0,0,12.18,12.18,12.18,12.54
0.0774,0.0958,0.0556,0.0056,0.0058,0,12.54,12.18,12.18,12.54
0.1199,0.0774,0.0958,0.0556,0.0056,0.0058,12.54,12.54,12.18,12.54
0.0364,0.1199,0.0774,0.0958,0.0556,0.0056,12.54,12.54,12.54,12.54
0.0129,0.0364,0.1199,0.0774,0.0958,0.0556,12.54,12.54,12.54,12.54
1.00E-04,0.0129,0.0364,0.1199,0.0774,0.0958,12.54,12.54,12.54,12.54
0,1.00E-04,0.0129,0.0364,0.1199,0.0774,12.54,12.54,12.54,12.54
0,0,1.00E-04,0.0129,0.0364,0.1199,12.54,12.54,12.54,12.54
0,0,0,1.00E-04,0.0129,0.0364,12.54,12.54,12.54,12.54
0,0,0,0,1.00E-04,0.0129,12.54,12.54,12.54,12.18
0.0388,0,0,0,0,1.00E-04,12.18,12.54,12.54,12.18
0.059,0.0388,0,0,0,0,12.18,12.18,12.54,12.18
0.0993,0.059,0.0388,0,0,0,12.18,12.18,12.18,12.18
0.0897,0.0993,0.059,0.0388,0,0,12.18,12.18,12.18,12.18
0.0501,0.0897,0.0993,0.059,0.0388,0,12.18,12.18,12.18,12.18
0.0304,0.0501,0.0897,0.0993,0.059,0.0388,12.18,12.18,12.18,11.82
0.2408,0.0304,0.0501,0.0897,0.0993,0.059,11.82,12.18,12.18,11.82
0.4812,0.2408,0.0304,0.0501,0.0897,0.0993,11.82,11.82,12.18,11.82
0.8315,0.4812,0.2408,0.0304,0.0501,0.0897,11.82,11.82,11.82,11.82
0.3718,0.8315,0.4812,0.2408,0.0304,0.0501,11.82,11.82,11.82,11.46
0.2421,0.3718,0.8315,0.4812,0.2408,0.0304,11.46,11.82,11.82,11.82
0.2623,0.2421,0.3718,0.8315,0.4812,0.2408,11.82,11.46,11.82,11.82
0.2324,0.2623,0.2421,0.3718,0.8315,0.4812,11.82,11.82,11.46,12.18
0.1925,0.2324,0.2623,0.2421,0.3718,0.8315,12.18,11.82,11.82,12.18
0.112,0.1925,0.2324,0.2623,0.2421,0.3718,12.18,12.18,11.82,12.18
0.1992,0.112,0.1925,0.2324,0.2623,0.2421,12.18,12.18,12.18,13.26
0.424,0.1992,0.112,0.1925,0.2324,0.2623,13.26,12.18,12.18,14.7
1.1376,0.424,0.1992,0.112,0.1925,0.2324,14.7,13.26,12.18,18.74
1.5712,1.1376,0.424,0.1992,0.112,0.1925,18.74,14.7,13.26,22.78
2.4361,1.5712,1.1376,0.424,0.1992,0.112,22.78,18.74,14.7,26.04
4.0932,2.4361,1.5712,1.1376,0.424,0.1992,26.04,22.78,18.74,29.76
2.2128,4.0932,2.4361,1.5712,1.1376,0.424,29.76,26.04,22.78,37.2
1.2433,2.2128,4.0932,2.4361,1.5712,1.1376,37.2,29.76,26.04,64.5
0.3542,1.2433,2.2128,4.0932,2.4361,1.5712,64.5,37.2,29.76,95.55
0.1155,0.3542,1.2433,2.2128,4.0932,2.4361,95.55,64.5,37.2,99
0.1171,0.1155,0.3542,1.2433,2.2128,4.0932,99,95.55,64.5,92.1
0.0091,0.1171,0.1155,0.3542,1.2433,2.2128,92.1,99,95.55,80.6
0.0113,0.0091,0.1171,0.1155,0.3542,1.2433,80.6,92.1,99,71.4
0.0037,0.0113,0.0091,0.1171,0.1155,0.3542,71.4,80.6,92.1,64.5
0.0062,0.0037,0.0113,0.0091,0.1171,0.1155,64.5,71.4,80.6,59.04
0.0087,0.0062,0.0037,0.0113,0.0091,0.1171,59.04,64.5,71.4,54.49
0.0411,0.0087,0.0062,0.0037,0.0113,0.0091,54.49,59.04,64.5,50.85
0.4033,0.0411,0.0087,0.0062,0.0037,0.0113,50.85,54.49,59.04,48.12
0.2953,0.4033,0.0411,0.0087,0.0062,0.0037,48.12,50.85,54.49,45.39
1.647,0.2953,0.4033,0.0411,0.0087,0.0062,45.39,48.12,50.85,44.48
1.1783,1.647,0.2953,0.4033,0.0411,0.0087,44.48,45.39,48.12,44.48
1.1692,1.1783,1.647,0.2953,0.4033,0.0411,44.48,44.48,45.39,44.48
1.4396,1.1692,1.1783,1.647,0.2953,0.4033,44.48,44.48,44.48,47.21
1.4292,1.4396,1.1692,1.1783,1.647,0.2953,47.21,44.48,44.48,58.13
0.8264,1.4292,1.4396,1.1692,1.1783,1.647,58.13,47.21,44.48,78.3
0.4213,0.8264,1.4292,1.4396,1.1692,1.1783,78.3,58.13,47.21,86.35
0.175,0.4213,0.8264,1.4292,1.4396,1.1692,86.35,78.3,58.13,88.65
0.3187,0.175,0.4213,0.8264,1.4292,1.4396,88.65,86.35,78.3,87.5
0.9737,0.3187,0.175,0.4213,0.8264,1.4292,87.5,88.65,86.35,81.75
1.8009,0.9737,0.3187,0.175,0.4213,0.8264,81.75,87.5,88.65,82.9
0.7905,1.8009,0.9737,0.3187,0.175,0.4213,82.9,81.75,87.5,88.65
0.381,0.7905,1.8009,0.9737,0.3187,0.175,88.65,82.9,81.75,95.55
0.002,0.381,0.7905,1.8009,0.9737,0.3187,95.55,88.65,82.9,94.4
0.0235,0.002,0.381,0.7905,1.8009,0.9737,94.4,95.55,88.65,84.05
0,0.0235,0.002,0.381,0.7905,1.8009,84.05,94.4,95.55,76
0,0,0.0235,0.002,0.381,0.7905,76,84.05,94.4,70.25
0,0,0,0.0235,0.002,0.381,70.25,76,84.05,65.65
0,0,0,0,0.0235,0.002,65.65,70.25,76,62.68
0,0,0,0,0,0.0235,62.68,65.65,70.25,59.95
0.0283,0,0,0,0,0,59.95,62.68,65.65,57.22
0.031,0.0283,0,0,0,0,57.22,59.95,62.68,55.4
0.1135,0.031,0.0283,0,0,0,55.4,57.22,59.95,54.49
0.6258,0.1135,0.031,0.0283,0,0,54.49,55.4,57.22,54.49
1.2776,0.6258,0.1135,0.031,0.0283,0,54.49,54.49,55.4,55.4
2.3291,1.2776,0.6258,0.1135,0.031,0.0283,55.4,54.49,54.49,63.59
2.6501,2.3291,1.2776,0.6258,0.1135,0.031,63.59,55.4,54.49,96.7
4.0807,2.6501,2.3291,1.2776,0.6258,0.1135,96.7,63.59,55.4,156.15
3.0802,4.0807,2.6501,2.3291,1.2776,0.6258,156.15,96.7,63.59,223.45
0.937,3.0802,4.0807,2.6501,2.3291,1.2776,223.45,156.15,96.7,227.18
0.2013,0.937,3.0802,4.0807,2.6501,2.3291,227.18,223.45,156.15,208.13
0.4443,0.2013,0.937,3.0802,4.0807,2.6501,208.13,227.18,223.45,182.93
1.0372,0.4443,0.2013,0.937,3.0802,4.0807,182.93,208.13,227.18,151.65
0.9815,1.0372,0.4443,0.2013,0.937,3.0802,151.65,182.93,208.13,136.8
1.6884,0.9815,1.0372,0.4443,0.2013,0.937,136.8,151.65,182.93,151.65
1.9279,1.6884,0.9815,1.0372,0.4443,0.2013,151.65,136.8,151.65,168.75
2.1985,1.9279,1.6884,0.9815,1.0372,0.4443,168.75,151.65,136.8,184.5
2.3397,2.1985,1.9279,1.6884,0.9815,1.0372,184.5,168.75,151.65,197.1
2.3314,2.3397,2.1985,1.9279,1.6884,0.9815,197.1,184.5,168.75,206.55
1.3135,2.3314,2.3397,2.1985,1.9279,1.6884,206.55,197.1,184.5,217.86
1.6461,1.3135,2.3314,2.3397,2.1985,1.9279,217.86,206.55,197.1,234.64
1.919,1.6461,1.3135,2.3314,2.3397,2.1985,234.64,217.86,206.55,253.27
2.3021,1.919,1.6461,1.3135,2.3314,2.3397,253.27,234.64,217.86,262.59
1.8553,2.3021,1.919,1.6461,1.3135,2.3314,262.59,253.27,234.64,258.86
1.5285,1.8553,2.3021,1.919,1.6461,1.3135,258.86,262.59,253.27,251.41
1.3716,1.5285,1.8553,2.3021,1.919,1.6461,251.41,258.86,262.59,227.18
0.7545,1.3716,1.5285,1.8553,2.3021,1.919,227.18,251.41,258.86,200.25
0.097,0.7545,1.3716,1.5285,1.8553,2.3021,200.25,227.18,251.41,139.5
0.0092,0.097,0.7545,1.3716,1.5285,1.8553,139.5,200.25,227.18,112.5
0.0009,0.0092,0.097,0.7545,1.3716,1.5285,112.5,139.5,200.25,109.8
0.0021,0.0009,0.0092,0.097,0.7545,1.3716,109.8,112.5,139.5,107.1
0,0.0021,0.0009,0.0092,0.097,0.7545,107.1,109.8,112.5,105.75
0,0,0.0021,0.0009,0.0092,0.097,105.75,107.1,109.8,105.75
0,0,0,0.0021,0.0009,0.0092,105.75,105.75,107.1,104.4
0,0,0,0,0.0021,0.0009,104.4,105.75,105.75,104.4
0,0,0,0,0,0.0021,104.4,104.4,105.75,104.4
0,0,0,0,0,0,104.4,104.4,104.4,103.05
0,0,0,0,0,0,103.05,104.4,104.4,105.75
0,0,0,0,0,0,105.75,103.05,104.4,99
0,0,0,0,0,0,99,105.75,103.05,95.55
0,0,0,0,0,0,95.55,99,105.75,92.1
0,0,0,0,0,0,92.1,95.55,99,88.65
0,0,0,0,0,0,88.65,92.1,95.55,86.35
0,0,0,0,0,0,86.35,88.65,92.1,84.05
0,0,0,0,0,0,84.05,86.35,88.65,81.75
0,0,0,0,0,0,81.75,84.05,86.35,79.45
0,0,0,0,0,0,79.45,81.75,84.05,78.3
0,0,0,0,0,0,78.3,79.45,81.75,76
0,0,0,0,0,0,76,78.3,79.45,73.7
0,0,0,0,0,0,73.7,76,78.3,71.4
0,0,0,0,0,0,71.4,73.7,76,70.25
0,0,0,0,0,0,70.25,71.4,73.7,67.95
0,0,0,0,0,0,67.95,70.25,71.4,65.65
0,0,0,0,0,0,65.65,67.95,70.25,63.59
0,0,0,0,0,0,63.59,65.65,67.95,61.77
0,0,0,0,0,0,61.77,63.59,65.65,59.95
0,0,0,0,0,0,59.95,61.77,63.59,58.13
0,0,0,0,0,0,58.13,59.95,61.77,57.22
0,0,0,0,0,0,57.22,58.13,59.95,55.4
0,0,0,0,0,0,55.4,57.22,58.13,54.49
0,0,0,0,0,0,54.49,55.4,57.22,53.58
0,0,0,0,0,0,53.58,54.49,55.4,52.67
0,0,0,0,0,0,52.67,53.58,54.49,51.76
0,0,0,0,0,0,51.76,52.67,53.58,50.85
0,0,0,0,0,0,50.85,51.76,52.67,49.94
0,0,0,0,0,0,49.94,50.85,51.76,49.94
0,0,0,0,0,0,49.94,49.94,50.85,49.03
0,0,0,0,0,0,49.03,49.94,49.94,48.12
0.2605,0,0,0,0,0,48.12,49.03,49.94,48.12
0.3742,0.2605,0,0,0,0,48.12,48.12,49.03,48.12
0.2483,0.3742,0.2605,0,0,0,48.12,48.12,48.12,47.21
0.0125,0.2483,0.3742,0.2605,0,0,47.21,48.12,48.12,47.21
0.0867,0.0125,0.2483,0.3742,0.2605,0,47.21,47.21,48.12,47.21
0.0308,0.0867,0.0125,0.2483,0.3742,0.2605,47.21,47.21,47.21,47.21
0.0545,0.0308,0.0867,0.0125,0.2483,0.3742,47.21,47.21,47.21,47.21
